id,lon,lat,SA
44,-32.4163826914038,-3.92062286148967,0.118285856171325
45,-32.4150959728126,-3.92062286148967,0.12350459189785
46,-32.4138092542213,-3.92062286148967,0.131637974824021
47,-32.41252253563,-3.92062286148967,0.139097772677418
48,-32.4112358170388,-3.92062286148967,0.136002054628907
49,-32.4099490984475,-3.92062286148967,0.140873713658647
50,-32.4086623798563,-3.92062286148967,0.163833181424497
51,-32.407375661265,-3.92062286148967,0.174779104798678
52,-32.4060889426737,-3.92062286148967,0.202308885942918
53,-32.4048022240825,-3.92062286148967,0.248893253861589
54,-32.4035155054912,-3.92062286148967,0.277831807610291
55,-32.4022287869,-3.92062286148967,0.289301045189832
56,-32.4009420683087,-3.92062286148967,0.285433976030557
57,-32.3996553497174,-3.92062286148967,0.255842582324164
58,-32.3983686311262,-3.92062286148967,0.198466606613604
59,-32.3970819125349,-3.92062286148967,0.202054981914476
60,-32.3957951939437,-3.92062286148967,0.233737920490509
61,-32.3945084753524,-3.92062286148967,0.0936210008830087
62,-32.3932217567611,-3.92062286148967,0.0972403165781075
63,-32.3919350381699,-3.92062286148967,0.130393889071614
64,-32.3906483195786,-3.92062286148967,0.190542629271031
65,-32.3893616009874,-3.92062286148967,0.124641917288675
66,-32.3880748823961,-3.92062286148967,0.094367348589165
67,-32.3867881638048,-3.92062286148967,0.064104895895829
68,-32.3855014452136,-3.92062286148967,0.0356615254463978
69,-32.3842147266223,-3.92062286148967,0.0257683849217022
70,-32.3829280080311,-3.92062286148967,0.0154547620918748
71,-32.3816412894398,-3.92062286148967,0.00172590500835381
72,-32.3803545708485,-3.92062286148967,2.27729372034923e-05
73,-32.3790678522573,-3.92062286148967,6.22043197411862e-07
74,-32.377781133666,-3.92062286148967,3.69746986559768e-06
75,-32.3764944150748,-3.92062286148967,2.27947223482368e-05
76,-32.3752076964835,-3.92062286148967,3.07166036753361e-05
77,-32.4215295657689,-3.91963229224655,0.0387869783430674
78,-32.4202428471776,-3.91963229224655,0.0531802093220834
79,-32.4189561285863,-3.91963229224655,0.0737367109777119
80,-32.4176694099951,-3.91963229224655,0.0898081548769327
81,-32.4163826914038,-3.91963229224655,0.102347439100434
82,-32.4150959728126,-3.91963229224655,0.111125355900342
83,-32.4138092542213,-3.91963229224655,0.113050484761439
84,-32.41252253563,-3.91963229224655,0.10240258216966
85,-32.4112358170388,-3.91963229224655,0.0711341807307573
86,-32.4099490984475,-3.91963229224655,0.0701693102668357
87,-32.4086623798563,-3.91963229224655,0.103083747333887
88,-32.407375661265,-3.91963229224655,0.101600565508203
89,-32.4060889426737,-3.91963229224655,0.163614263582014
90,-32.4048022240825,-3.91963229224655,0.217770559902377
91,-32.4035155054912,-3.91963229224655,0.243111895914702
92,-32.4022287869,-3.91963229224655,0.262977353500988
93,-32.4009420683087,-3.91963229224655,0.299407020122493
94,-32.3996553497174,-3.91963229224655,0.326151287069482
95,-32.3983686311262,-3.91963229224655,0.215788167662751
96,-32.3970819125349,-3.91963229224655,0.253396307335423
97,-32.3957951939437,-3.91963229224655,0.343158157172133
98,-32.3945084753524,-3.91963229224655,0.000493666818811855
99,-32.3932217567611,-3.91963229224655,0.0207892216300798
100,-32.3919350381699,-3.91963229224655,0.152395207674636
101,-32.3906483195786,-3.91963229224655,0.194427550101701
102,-32.3893616009874,-3.91963229224655,0.173298921258942
103,-32.3880748823961,-3.91963229224655,0.147856424421728
104,-32.3867881638048,-3.91963229224655,0.113198951749509
105,-32.3855014452136,-3.91963229224655,0.085201834190826
106,-32.3842147266223,-3.91963229224655,0.0426519176386739
107,-32.3829280080311,-3.91963229224655,0.0217974632749097
108,-32.3816412894398,-3.91963229224655,0.0170592919750811
109,-32.3803545708485,-3.91963229224655,0.00363401809505903
110,-32.3790678522573,-3.91963229224655,4.09227342821183e-05
111,-32.377781133666,-3.91963229224655,7.04026953055744e-07
112,-32.3764944150748,-3.91963229224655,2.5068929241937e-06
113,-32.3752076964835,-3.91963229224655,1.96931178086626e-05
114,-32.3739209778922,-3.91963229224655,2.9487338542449e-05
115,-32.372634259301,-3.91963229224655,3.34831738936791e-05
116,-32.3713475407097,-3.91963229224655,3.92896803556653e-05
117,-32.3700608221184,-3.91963229224655,4.05680192464502e-05
118,-32.4253897215426,-3.91864172300343,0.0177865173228018
119,-32.4241030029514,-3.91864172300343,0.0142566047542929
120,-32.4228162843601,-3.91864172300343,0.0241765786836562
121,-32.4215295657689,-3.91864172300343,0.0222435621195347
122,-32.4202428471776,-3.91864172300343,0.0437404446189305
123,-32.4189561285863,-3.91864172300343,0.0643620651329116
124,-32.4176694099951,-3.91864172300343,0.0766958588011848
125,-32.4163826914038,-3.91864172300343,0.0839863530447421
126,-32.4150959728126,-3.91864172300343,0.0869668608377775
127,-32.4138092542213,-3.91864172300343,0.0850765320435529
128,-32.41252253563,-3.91864172300343,0.0727005069923108
129,-32.4112358170388,-3.91864172300343,-5.55111512312578e-17
130,-32.4099490984475,-3.91864172300343,-1.11022302462516e-16
131,-32.4086623798563,-3.91864172300343,0.0518661868471633
132,-32.407375661265,-3.91864172300343,0.000211462832830911
133,-32.4060889426737,-3.91864172300343,0.118515779615227
134,-32.4048022240825,-3.91864172300343,0.174155695271772
135,-32.4035155054912,-3.91864172300343,0.203038017331099
136,-32.4022287869,-3.91864172300343,0.216906596763671
137,-32.4009420683087,-3.91864172300343,0.273623802602008
138,-32.3996553497174,-3.91864172300343,0.390918280200378
139,-32.3983686311262,-3.91864172300343,0.123645637514014
140,-32.3970819125349,-3.91864172300343,0.334679548870037
141,-32.3957951939437,-3.91864172300343,0.587346228305523
142,-32.3945084753524,-3.91864172300343,0.173464085000587
143,-32.3932217567611,-3.91864172300343,0.136556051825375
144,-32.3919350381699,-3.91864172300343,0.200539592070607
145,-32.3906483195786,-3.91864172300343,0.177432231650425
146,-32.3893616009874,-3.91864172300343,0.180342004706359
147,-32.3880748823961,-3.91864172300343,0.173231996208579
148,-32.3867881638048,-3.91864172300343,0.15759429027797
149,-32.3855014452136,-3.91864172300343,0.13958140781773
150,-32.3842147266223,-3.91864172300343,0.11733210417393
151,-32.3829280080311,-3.91864172300343,0.0496708119914871
152,-32.3816412894398,-3.91864172300343,0.00977180907740381
153,-32.3803545708485,-3.91864172300343,0.00671229472431612
154,-32.3790678522573,-3.91864172300343,0.00234395570292677
155,-32.377781133666,-3.91864172300343,3.44796470778042e-05
156,-32.3764944150748,-3.91864172300343,1.15926716180942e-06
157,-32.3752076964835,-3.91864172300343,1.82809587526501e-06
158,-32.3739209778922,-3.91864172300343,1.68455735138423e-05
159,-32.372634259301,-3.91864172300343,2.83152696927362e-05
160,-32.3713475407097,-3.91864172300343,3.25088583324719e-05
161,-32.3700608221184,-3.91864172300343,3.89433232228268e-05
162,-32.3687741035272,-3.91864172300343,4.08235541428657e-05
163,-32.3674873849359,-3.91864172300343,3.71523580929722e-05
164,-32.3662006663447,-3.91864172300343,4.10959807595208e-05
165,-32.4279631587252,-3.9176511537603,0.0541439428148569
166,-32.4266764401339,-3.9176511537603,0.0386074907214034
167,-32.4253897215426,-3.9176511537603,0.00291721733971018
168,-32.4241030029514,-3.9176511537603,-5.55111512312578e-17
169,-32.4228162843601,-3.9176511537603,0.00378377586199269
170,-32.4215295657689,-3.9176511537603,2.48731832405424e-05
171,-32.4202428471776,-3.9176511537603,0.0346845535160857
172,-32.4189561285863,-3.9176511537603,0.0572255069431279
173,-32.4176694099951,-3.9176511537603,0.0693571088605713
174,-32.4163826914038,-3.9176511537603,0.0766362753974019
175,-32.4150959728126,-3.9176511537603,0.07713528487198
176,-32.4138092542213,-3.9176511537603,0.0645571198348834
177,-32.41252253563,-3.9176511537603,0.0508567469828317
178,-32.4112358170388,-3.9176511537603,0.0276997025256407
179,-32.4099490984475,-3.9176511537603,0.0231080444132262
180,-32.4086623798563,-3.9176511537603,0.0191407863835898
181,-32.407375661265,-3.9176511537603,0.00285306879845748
182,-32.4060889426737,-3.9176511537603,0.0752333251501644
183,-32.4048022240825,-3.9176511537603,0.120725964511281
184,-32.4035155054912,-3.9176511537603,0.140034756266281
185,-32.4022287869,-3.9176511537603,0.148691909162956
186,-32.4009420683087,-3.9176511537603,0.250583413204521
187,-32.3996553497174,-3.9176511537603,0.569203549604466
188,-32.3983686311262,-3.9176511537603,0.258396363470707
189,-32.3970819125349,-3.9176511537603,0.369497434609158
190,-32.3957951939437,-3.9176511537603,0.418212741662438
191,-32.3945084753524,-3.9176511537603,0.239882168471504
192,-32.3932217567611,-3.9176511537603,0.184831122573012
193,-32.3919350381699,-3.9176511537603,0.192163776021306
194,-32.3906483195786,-3.9176511537603,0.193898808964886
195,-32.3893616009874,-3.9176511537603,0.189001464422367
196,-32.3880748823961,-3.9176511537603,0.162309877440075
197,-32.3867881638048,-3.9176511537603,0.171425302362348
198,-32.3855014452136,-3.9176511537603,0.197910932655422
199,-32.3842147266223,-3.9176511537603,0.202423865976127
200,-32.3829280080311,-3.9176511537603,0.141257925017694
201,-32.3816412894398,-3.9176511537603,0.0340469241721898
202,-32.3803545708485,-3.9176511537603,-0.0118733198663122
203,-32.3790678522573,-3.9176511537603,-6.93889390390723e-17
204,-32.377781133666,-3.9176511537603,0.000318029249975267
205,-32.3764944150748,-3.9176511537603,0.000126661229983089
206,-32.3752076964835,-3.9176511537603,2.805277468713e-06
207,-32.3739209778922,-3.9176511537603,1.39786894350336e-06
208,-32.372634259301,-3.9176511537603,1.43474624634201e-05
209,-32.3713475407097,-3.9176511537603,2.72271063149876e-05
210,-32.3700608221184,-3.9176511537603,3.13510254612423e-05
211,-32.3687741035272,-3.9176511537603,3.82172197823753e-05
212,-32.3674873849359,-3.9176511537603,4.01103432706433e-05
213,-32.3662006663447,-3.9176511537603,3.43454411897342e-05
214,-32.3649139477534,-3.9176511537603,3.23683863214641e-05
215,-32.3636272291621,-3.9176511537603,2.36000395572478e-05
216,-32.3623405105709,-3.9176511537603,9.1220746208291e-06
217,-32.4305365959077,-3.91666058451718,0.0763653136118358
218,-32.4292498773164,-3.91666058451718,0.0759405144324238
219,-32.4279631587252,-3.91666058451718,0.0715601689896221
220,-32.4266764401339,-3.91666058451718,0.0559773043383691
221,-32.4253897215426,-3.91666058451718,8.32667268468867e-17
222,-32.4241030029514,-3.91666058451718,0.0216598600482118
223,-32.4228162843601,-3.91666058451718,-0.000384617933894021
224,-32.4215295657689,-3.91666058451718,-0.00587394942172131
225,-32.4202428471776,-3.91666058451718,0.0433943869260382
226,-32.4189561285863,-3.91666058451718,0.0693224273328632
227,-32.4176694099951,-3.91666058451718,0.0831091461877962
228,-32.4163826914038,-3.91666058451718,0.0909756042632355
229,-32.4150959728126,-3.91666058451718,0.0806557115240235
230,-32.4138092542213,-3.91666058451718,0.0475903012593721
231,-32.41252253563,-3.91666058451718,0.0504549009032344
232,-32.4112358170388,-3.91666058451718,0.0627370949981278
233,-32.4099490984475,-3.91666058451718,0.0544651600110795
234,-32.4086623798563,-3.91666058451718,0.0243486769672856
235,-32.407375661265,-3.91666058451718,0.0170088051575988
236,-32.4060889426737,-3.91666058451718,0.0735127396184686
237,-32.4048022240825,-3.91666058451718,0.098525202583422
238,-32.4035155054912,-3.91666058451718,0.109427544704762
239,-32.4022287869,-3.91666058451718,0.0660185870810024
240,-32.4009420683087,-3.91666058451718,0.196880477601257
241,-32.3996553497174,-3.91666058451718,0.354147252350669
242,-32.3983686311262,-3.91666058451718,0.260247330550388
243,-32.3970819125349,-3.91666058451718,0.320798586199119
244,-32.3957951939437,-3.91666058451718,0.334853244211679
245,-32.3945084753524,-3.91666058451718,0.250967793133715
246,-32.3932217567611,-3.91666058451718,0.166860799078012
247,-32.3919350381699,-3.91666058451718,0.178597386441321
248,-32.3906483195786,-3.91666058451718,0.230150473727215
249,-32.3893616009874,-3.91666058451718,0.219440396362961
250,-32.3880748823961,-3.91666058451718,0.187803627476443
251,-32.3867881638048,-3.91666058451718,0.148255019970429
252,-32.3855014452136,-3.91666058451718,0.246221365684164
253,-32.3842147266223,-3.91666058451718,0.299857261977818
254,-32.3829280080311,-3.91666058451718,0.22042180822502
255,-32.3816412894398,-3.91666058451718,0.0752119125652079
256,-32.3803545708485,-3.91666058451718,0.00102093896581065
257,-32.3790678522573,-3.91666058451718,-0.0179211152777017
258,-32.377781133666,-3.91666058451718,-0.0197601414562314
259,-32.3764944150748,-3.91666058451718,0.00266455177150879
260,-32.3752076964835,-3.91666058451718,0.000214258835119507
261,-32.3739209778922,-3.91666058451718,5.28753711874716e-06
262,-32.372634259301,-3.91666058451718,1.12961104767518e-06
263,-32.3713475407097,-3.91666058451718,1.22600995712204e-05
264,-32.3700608221184,-3.91666058451718,2.62066640906289e-05
265,-32.3687741035272,-3.91666058451718,2.97700109359481e-05
266,-32.3674873849359,-3.91666058451718,3.65047831225061e-05
267,-32.3662006663447,-3.91666058451718,3.68881451591253e-05
268,-32.3649139477534,-3.91666058451718,2.57891981127668e-05
269,-32.3636272291621,-3.91666058451718,9.79689803590733e-06
270,-32.3623405105709,-3.91666058451718,7.96502157081214e-06
271,-32.3610537919796,-3.91666058451718,1.24824597225486e-05
272,-32.4331100330902,-3.91567001527406,0.0658503187161977
273,-32.4318233144989,-3.91567001527406,0.0691871824933254
274,-32.4305365959077,-3.91567001527406,0.0721388487238114
275,-32.4292498773164,-3.91567001527406,0.075104661914142
276,-32.4279631587252,-3.91567001527406,0.0751117837079712
277,-32.4266764401339,-3.91567001527406,0.0636776462437726
278,-32.4253897215426,-3.91567001527406,0.0371410593244909
279,-32.4241030029514,-3.91567001527406,0.0378871211860693
280,-32.4228162843601,-3.91567001527406,-1.38777878078145e-16
281,-32.4215295657689,-3.91567001527406,1.16637432865385e-05
282,-32.4202428471776,-3.91567001527406,0.075768925736944
283,-32.4189561285863,-3.91567001527406,0.114838587914681
284,-32.4176694099951,-3.91567001527406,0.124825154990993
285,-32.4163826914038,-3.91567001527406,0.138480697134603
286,-32.4150959728126,-3.91567001527406,0.0962187724050312
287,-32.4138092542213,-3.91567001527406,0.0142153286862867
288,-32.41252253563,-3.91567001527406,0.0620610687530044
289,-32.4112358170388,-3.91567001527406,0.0892748006686485
290,-32.4099490984475,-3.91567001527406,0.0618091338607819
291,-32.4086623798563,-3.91567001527406,0.00509994635036384
292,-32.407375661265,-3.91567001527406,0.00423548697286186
293,-32.4060889426737,-3.91567001527406,0.0839195552843881
294,-32.4048022240825,-3.91567001527406,0.0854571593460535
295,-32.4035155054912,-3.91567001527406,0.111177860237391
296,-32.4022287869,-3.91567001527406,0.117391977822599
297,-32.4009420683087,-3.91567001527406,0.213158052129027
298,-32.3996553497174,-3.91567001527406,0.27811890838056
299,-32.3983686311262,-3.91567001527406,0.236842796770597
300,-32.3970819125349,-3.91567001527406,0.232562015731313
301,-32.3957951939437,-3.91567001527406,0.249919720961945
302,-32.3945084753524,-3.91567001527406,0.216752263799785
303,-32.3932217567611,-3.91567001527406,0.0813057295144789
304,-32.3919350381699,-3.91567001527406,0.239875629888701
305,-32.3906483195786,-3.91567001527406,0.281529843940079
306,-32.3893616009874,-3.91567001527406,0.265852716572075
307,-32.3880748823961,-3.91567001527406,0.232613657748854
308,-32.3867881638048,-3.91567001527406,0.22127646979475
309,-32.3855014452136,-3.91567001527406,0.289083426580392
310,-32.3842147266223,-3.91567001527406,0.408871336527422
311,-32.3829280080311,-3.91567001527406,0.274865308779345
312,-32.3816412894398,-3.91567001527406,0.159649735902298
313,-32.3803545708485,-3.91567001527406,0.0820258216785359
314,-32.3790678522573,-3.91567001527406,-2.22044604925031e-16
315,-32.377781133666,-3.91567001527406,-0.0260877279667048
316,-32.3764944150748,-3.91567001527406,-0.00084213427054397
317,-32.3752076964835,-3.91567001527406,0.0209448821242109
318,-32.3739209778922,-3.91567001527406,0.000354580087541244
319,-32.372634259301,-3.91567001527406,7.18710722998323e-06
320,-32.3713475407097,-3.91567001527406,9.71109658002907e-07
321,-32.3700608221184,-3.91567001527406,1.06306903753194e-05
322,-32.3687741035272,-3.91567001527406,2.52997853815026e-05
323,-32.3674873849359,-3.91567001527406,2.71938086950838e-05
324,-32.3662006663447,-3.91567001527406,3.25203834036016e-05
325,-32.3649139477534,-3.91567001527406,2.77936736289733e-05
326,-32.3636272291621,-3.91567001527406,-2.03287907341032e-20
327,-32.3623405105709,-3.91567001527406,8.58710634491096e-07
328,-32.3610537919796,-3.91567001527406,4.33632199619187e-05
329,-32.4356834702727,-3.91467944603094,0.0211932127487807
330,-32.4343967516815,-3.91467944603094,0.0319728706448098
331,-32.4331100330902,-3.91467944603094,0.0456018128848958
332,-32.4318233144989,-3.91467944603094,0.0551455582959446
333,-32.4305365959077,-3.91467944603094,0.0615088211046737
334,-32.4292498773164,-3.91467944603094,0.0647403834512267
335,-32.4279631587252,-3.91467944603094,0.0641212596893123
336,-32.4266764401339,-3.91467944603094,0.0548098356233678
337,-32.4253897215426,-3.91467944603094,0.0415735096172202
338,-32.4241030029514,-3.91467944603094,0.0280737322729619
339,-32.4228162843601,-3.91467944603094,0.0310819284288061
340,-32.4215295657689,-3.91467944603094,0.137703556748613
341,-32.4202428471776,-3.91467944603094,0.104597751032214
342,-32.4189561285863,-3.91467944603094,0.178699606493318
343,-32.4176694099951,-3.91467944603094,0.181191801548191
344,-32.4163826914038,-3.91467944603094,0.222417401055529
345,-32.4150959728126,-3.91467944603094,0.113045340308829
346,-32.4138092542213,-3.91467944603094,0.0538724205891582
347,-32.41252253563,-3.91467944603094,0.0680148307308637
348,-32.4112358170388,-3.91467944603094,0.0725369284540999
349,-32.4099490984475,-3.91467944603094,0.049157867405188
350,-32.4086623798563,-3.91467944603094,0.00946681171439345
351,-32.407375661265,-3.91467944603094,0.0299892201413501
352,-32.4060889426737,-3.91467944603094,0.0852925929562148
353,-32.4048022240825,-3.91467944603094,0.108096195496732
354,-32.4035155054912,-3.91467944603094,0.130023969773378
355,-32.4022287869,-3.91467944603094,0.156617033446628
356,-32.4009420683087,-3.91467944603094,0.200448638327171
357,-32.3996553497174,-3.91467944603094,0.233380266126813
358,-32.3983686311262,-3.91467944603094,0.238938094869732
359,-32.3970819125349,-3.91467944603094,0.228915003647964
360,-32.3957951939437,-3.91467944603094,0.214811786866588
361,-32.3945084753524,-3.91467944603094,0.19610319303546
362,-32.3932217567611,-3.91467944603094,0.220719118655996
363,-32.3919350381699,-3.91467944603094,0.270515105577693
364,-32.3906483195786,-3.91467944603094,0.307754769126075
365,-32.3893616009874,-3.91467944603094,0.317571205538136
366,-32.3880748823961,-3.91467944603094,0.291753764499825
367,-32.3867881638048,-3.91467944603094,0.286753341150549
368,-32.3855014452136,-3.91467944603094,0.328995357335142
369,-32.3842147266223,-3.91467944603094,0.366462336564622
370,-32.3829280080311,-3.91467944603094,0.270095577083413
371,-32.3816412894398,-3.91467944603094,0.209437185911042
372,-32.3803545708485,-3.91467944603094,0.158612044068886
373,-32.3790678522573,-3.91467944603094,0.0861263162420338
374,-32.377781133666,-3.91467944603094,0.00171507270860696
375,-32.3764944150748,-3.91467944603094,0.0347882489959593
376,-32.3752076964835,-3.91467944603094,0.066822719743253
377,-32.3739209778922,-3.91467944603094,0.0436905008513738
378,-32.372634259301,-3.91467944603094,0.000717749065660545
379,-32.3713475407097,-3.91467944603094,8.5925199185355e-06
380,-32.3700608221184,-3.91467944603094,8.8229799408484e-07
381,-32.3687741035272,-3.91467944603094,9.5422242196326e-06
382,-32.3674873849359,-3.91467944603094,2.48913424238057e-05
383,-32.3662006663447,-3.91467944603094,2.37970189317164e-05
384,-32.3649139477534,-3.91467944603094,2.9660977926687e-05
385,-32.3636272291621,-3.91467944603094,4.17348592548662e-05
386,-32.3623405105709,-3.91467944603094,7.66024137318461e-05
387,-32.3610537919796,-3.91467944603094,7.22809126462859e-05
388,-32.3597670733884,-3.91467944603094,5.84525552087283e-05
389,-32.4382569074552,-3.91368887678782,0.021024352999275
390,-32.436970188864,-3.91368887678782,0.0165477896396671
391,-32.4356834702727,-3.91368887678782,0.011880857060435
392,-32.4343967516815,-3.91368887678782,0.0226681430482815
393,-32.4331100330902,-3.91368887678782,0.0316203760271166
394,-32.4318233144989,-3.91368887678782,0.0377773596717027
395,-32.4305365959077,-3.91368887678782,0.043821689627004
396,-32.4292498773164,-3.91368887678782,0.0501875810590756
397,-32.4279631587252,-3.91368887678782,0.0549992168433403
398,-32.4266764401339,-3.91368887678782,0.0526791055720988
399,-32.4253897215426,-3.91368887678782,0.0374592742017191
400,-32.4241030029514,-3.91368887678782,0.000128527803675754
401,-32.4228162843601,-3.91368887678782,0.03836588598558
402,-32.4215295657689,-3.91368887678782,0.00152297822572299
403,-32.4202428471776,-3.91368887678782,0.110989327889001
404,-32.4189561285863,-3.91368887678782,0.240530282082343
405,-32.4176694099951,-3.91368887678782,0.206266070441964
406,-32.4163826914038,-3.91368887678782,0.3398557262451
407,-32.4150959728126,-3.91368887678782,0.144105890965873
408,-32.4138092542213,-3.91368887678782,0.0916866344989307
409,-32.41252253563,-3.91368887678782,0.086450214857152
410,-32.4112358170388,-3.91368887678782,0.0733390822095429
411,-32.4099490984475,-3.91368887678782,0.04541935520412
412,-32.4086623798563,-3.91368887678782,0.0137350563867152
413,-32.407375661265,-3.91368887678782,0.0344377294753168
414,-32.4060889426737,-3.91368887678782,0.074564433545241
415,-32.4048022240825,-3.91368887678782,0.10989637501374
416,-32.4035155054912,-3.91368887678782,0.145553311888687
417,-32.4022287869,-3.91368887678782,0.169517793860207
418,-32.4009420683087,-3.91368887678782,0.197332744260545
419,-32.3996553497174,-3.91368887678782,0.220445345159263
420,-32.3983686311262,-3.91368887678782,0.234935354305373
421,-32.3970819125349,-3.91368887678782,0.23672087397657
422,-32.3957951939437,-3.91368887678782,0.226800110160277
423,-32.3945084753524,-3.91368887678782,0.229559062452827
424,-32.3932217567611,-3.91368887678782,0.367375726339844
425,-32.3919350381699,-3.91368887678782,0.246417615715322
426,-32.3906483195786,-3.91368887678782,0.280988469237051
427,-32.3893616009874,-3.91368887678782,0.31549893294033
428,-32.3880748823961,-3.91368887678782,0.336064063221839
429,-32.3867881638048,-3.91368887678782,0.335403823193533
430,-32.3855014452136,-3.91368887678782,0.357412469100018
431,-32.3842147266223,-3.91368887678782,0.384404687677694
432,-32.3829280080311,-3.91368887678782,0.241669084645943
433,-32.3816412894398,-3.91368887678782,0.220573162668139
434,-32.3803545708485,-3.91368887678782,0.222572032569256
435,-32.3790678522573,-3.91368887678782,0.161876704042775
436,-32.377781133666,-3.91368887678782,0.120171613762679
437,-32.3764944150748,-3.91368887678782,0.128822347425274
438,-32.3752076964835,-3.91368887678782,0.145347206858966
439,-32.3739209778922,-3.91368887678782,0.123714100318934
440,-32.372634259301,-3.91368887678782,0.0483668841225576
441,-32.3713475407097,-3.91368887678782,0.00112011984308779
442,-32.3700608221184,-3.91368887678782,9.59916235651371e-06
443,-32.3687741035272,-3.91368887678782,8.33033513906093e-07
444,-32.3674873849359,-3.91368887678782,9.1932428166754e-06
445,-32.3662006663447,-3.91368887678782,2.70679691079137e-05
446,-32.3649139477534,-3.91368887678782,3.21125895780146e-05
447,-32.3636272291621,-3.91368887678782,7.09652674750972e-05
448,-32.3623405105709,-3.91368887678782,0.000166236750488993
449,-32.3610537919796,-3.91368887678782,7.75794013457078e-05
450,-32.3597670733884,-3.91368887678782,5.74398304457468e-05
451,-32.3584803547971,-3.91368887678782,5.24125503735615e-05
452,-32.4408303446378,-3.9126983075447,0.0324464989722663
453,-32.4395436260465,-3.9126983075447,0.0275774589007861
454,-32.4382569074552,-3.9126983075447,0.0212945455725113
455,-32.436970188864,-3.9126983075447,0.00856035342831382
456,-32.4356834702727,-3.9126983075447,-2.08166817117217e-17
457,-32.4343967516815,-3.9126983075447,0.0150079083174136
458,-32.4331100330902,-3.9126983075447,0.0257437273630744
459,-32.4318233144989,-3.9126983075447,0.0328453279945547
460,-32.4305365959077,-3.9126983075447,0.0362562917018535
461,-32.4292498773164,-3.9126983075447,0.0390472205596313
462,-32.4279631587252,-3.9126983075447,0.0419732576765531
463,-32.4266764401339,-3.9126983075447,0.043383575811248
464,-32.4253897215426,-3.9126983075447,0.033129781392687
465,-32.4241030029514,-3.9126983075447,0.00307523581486813
466,-32.4228162843601,-3.9126983075447,0.0463063922207312
467,-32.4215295657689,-3.9126983075447,0.0345566565350944
468,-32.4202428471776,-3.9126983075447,0.104704707925479
469,-32.4189561285863,-3.9126983075447,0.176073859604397
470,-32.4176694099951,-3.9126983075447,0.189715775737241
471,-32.4163826914038,-3.9126983075447,0.230479423932714
472,-32.4150959728126,-3.9126983075447,0.138076446731375
473,-32.4138092542213,-3.9126983075447,0.106356464691984
474,-32.41252253563,-3.9126983075447,0.0958562566119624
475,-32.4112358170388,-3.9126983075447,0.0797605125849187
476,-32.4099490984475,-3.9126983075447,0.0579886621443182
477,-32.4086623798563,-3.9126983075447,0.0356407638889294
478,-32.407375661265,-3.9126983075447,0.064928782607773
479,-32.4060889426737,-3.9126983075447,0.0964034032008344
480,-32.4048022240825,-3.9126983075447,0.115343984303062
481,-32.4035155054912,-3.9126983075447,0.138622499700659
482,-32.4022287869,-3.9126983075447,0.16441453285234
483,-32.4009420683087,-3.9126983075447,0.187997689940345
484,-32.3996553497174,-3.9126983075447,0.21067429331598
